year,n_per_tow
2008,8
2008,12
2008,2
2008,21.8184
2008,16
2008,20
2008,0
2008,0
2008,0
2008,4
2008,0
2008,4
2008,2
2008,4
2008,2
2008,2
2008,2
2008,10
2008,4
2008,4
2008,0
2008,6
2008,0
2008,2
2008,4
2008,6
2008,8
2008,2
2008,2
2008,0
2008,8
2008,10
2008,2
2008,0
2008,24
2008,2
2008,2
2008,2
2008,0
2008,2
2008,4
2008,0
2008,0
2008,28
2008,2
2008,14
2008,8
2008,8
2008,32
2008,4
2008,2
2008,8.276
2008,0
2008,0
2008,4
2008,10
2008,10
2008,4
2008,0
2008,2
2008,0
2008,0
2008,2
2008,0
2008,8
2008,8
2008,0
2008,0
2008,4
2008,4
2008,2
2008,0
2008,6
2008,0
2008,2
2008,0
2008,0
2008,2
2008,2
2008,4
2008,2
2008,2
2008,1.9355
2008,0
2008,15
2008,2
2008,4
2008,2
2008,0
2008,20
2008,4
2008,0
2008,0
2008,2
2008,1.875
2008,2
2008,0
2008,4
2008,10
2008,72
2008,23.226
2008,26
2008,4
2008,18
2008,6
2008,8
2008,2
2008,26
2008,2
2008,36
2008,28
2008,26
2008,10
2008,4
2008,8
2008,9
2008,4
2008,12
2008,4
2008,38
2008,20
2008,2
2008,2
2008,2
2008,2
2008,14
2008,4
2008,0
2008,0
2008,4
2008,26
2008,28
2008,46
2008,72
2008,20
2008,0
2008,4
2008,936
2008,662
2008,0
2008,0
2008,8
2008,0
2008,32
2008,10
2008,58
2008,442
2008,0
2008,0
2008,0
2008,2
2008,2
2008,16
2008,0
2008,4
2008,12
2008,8
2008,10
2008,26
2008,10
2008,713
2008,568
2008,1457
2008,4
2008,22
2008,20
2008,292
2008,2
2008,48
2008,74
2008,0
2008,424
2008,14
2008,4
2008,20
2008,0
2008,12
2008,0
2008,1.9355
2008,17.4195
2008,18
2008,18
2008,2
2008,2
2008,0
2008,2
2008,28.9659
2008,184.8
2008,0
2008,2.069
2008,20
2008,0
2008,40
2008,2
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,14
2008,0
2008,0
2008,0
2008,2
2008,0
2008,2
2008,0
2008,0
2008,0
2008,0
2008,90
2008,6
2008,16
2008,0
2008,218
2008,116
2008,252
2008,0
2008,0
2008,0
2008,2
2008,0
2008,0
2008,0
2008,0
2008,0
2008,2
2008,2
2008,0
2008,0
2008,0
2008,0
2008,21
2008,0
2008,0
2008,6
2008,28
2008,36
2008,0
2008,0
2008,10
2008,2
2008,2
2008,972
2008,4
2008,8
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,4
2008,0
2008,20
2008,98
2008,26
2008,14
2008,4
2008,2
2008,0
2008,4
2008,0
2008,0
2008,12
2008,14
2008,14
2008,20
2008,22
2008,2
2008,18
2008,6
2008,8
2008,6
2008,10
2008,16
2008,8
2008,4
2008,38
2008,55.2
2008,26
2008,26
2008,46
2008,4
2008,4
2008,4.8
2008,4
2008,4
2008,2
2008,0
2008,0
2008,6
2008,348
2008,20
2008,26
2008,60
2008,47
2008,18
2008,5
2008,16
2008,10
2008,36
2008,12
2008,10
2008,38
2008,22
2008,4
2008,14
2008,65
2008,2
2008,2
2008,2
2008,4
2008,0
2008,14
2008,18
2008,10
2008,4
2008,2
2008,4
2008,2
2008,6
2008,12
2008,18
2008,4
2008,18
2008,28
2008,2
2008,2
2008,0
2008,0
2008,0
2008,0
2008,6
2008,0
2008,2
2008,0
2008,2
2008,0
2008,0
2008,0
2008,74
2008,4
2008,0
2008,0
2008,0
2008,12
2008,4
2008,12
2008,2
2008,4
2008,16
2008,2
2008,160
2008,20
2008,8
2008,22
2008,6
2008,2
2008,9
2008,8
2008,8
2008,0
2008,8
2008,20
2008,8
2008,10
2008,8
2008,2
2008,10
2008,16
2008,4
2008,18
2008,4
2008,2
2008,6
2008,4
2008,0
2008,4
2008,4
2008,4
2008,0
2008,2
2008,2
2008,0
2008,2
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,2
2008,0
2008,8
2008,12
2008,20
2008,38
2008,2
2008,0
2008,4
2008,6
2008,32
2008,4
2008,0
2008,4
2008,0
2008,6
2008,0
2008,10
2008,0
2008,2
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,0
2008,2
2008,2
2008,0
2008,2
2008,24
2008,10
2008,0
2008,14
2008,2
2008,0
2008,0
2008,0
2009,62
2009,20
2009,14
2009,94
2009,32
2009,22
2009,10
2009,70
2009,78
2009,14
2009,12
2009,10
2009,168
2009,74
2009,2
2009,28
2009,24
2009,48
2009,32
2009,18
2009,12
2009,152
2009,24
2009,20
2009,8
2009,54
2009,52
2009,52
2009,16
2009,6
2009,6
2009,16
2009,38
2009,6
2009,34
2009,40
2009,148
2009,40
2009,26
2009,6
2009,26
2009,24
2009,2
2009,38
2009,2
2009,20
2009,0
2009,0
2009,2
2009,6.207
2009,8
2009,4
2009,0
2009,6
2009,4
2009,5.8065
2009,14
2009,12
2009,4
2009,178
2009,4
2009,0
2009,0
2009,3
2009,0
2009,6
2009,2
2009,4
2009,2
2009,2.069
2009,0
2009,0
2009,0
2009,0
2009,3.871
2009,0
2009,0
2009,2
2009,0
2009,2
2009,0
2009,2
2009,0
2009,2
2009,2
2009,6
2009,3.871
2009,0
2009,40
2009,34
2009,2
2009,8
2009,2
2009,16
2009,2
2009,4
2009,6
2009,6
2009,0
2009,8
2009,2
2009,6
2009,0
2009,24
2009,4
2009,12
2009,12
2009,12
2009,48
2009,12
2009,10
2009,0
2009,0
2009,0
2009,0
2009,0
2009,4
2009,4
2009,0
2009,0
2009,26
2009,0
2009,2
2009,0
2009,90
2009,0
2009,2
2009,6
2009,0
2009,0
2009,0
2009,4
2009,6
2009,0
2009,0
2009,0
2009,4
2009,2
2009,2
2009,0
2009,0
2009,2
2009,4
2009,22
2009,2
2009,2
2009,30
2009,0
2009,0
2009,0
2009,4
2009,10
2009,2
2009,0
2009,14
2009,44
2009,6
2009,0
2009,2
2009,2
2009,2
2009,6
2009,4
2009,0
2009,2
2009,0
2009,0
2009,6
2009,22
2009,4
2009,6
2009,0
2009,0
2009,2
2009,10
2009,12
2009,2
2009,2
2009,2
2009,2
2009,4
2009,0
2009,12
2009,8
2009,4
2009,24
2009,4
2009,4
2009,10
2009,44
2009,4
2009,4
2009,24
2009,44
2009,48
2009,0
2009,18
2009,28
2009,0
2009,28
2009,4
2009,0
2009,0
2009,0
2009,0
2009,6
2009,2
2009,2
2009,0
2009,14
2009,4
2009,0
2009,2
2009,0
2009,0
2009,0
2009,4
2009,0
2009,2
2009,0
2009,8
2009,0
2009,6
2009,88
2009,0
2009,8
2009,6
2009,0
2009,2
2009,14
2009,8
2009,2
2009,6
2009,0
2009,0
2009,0
2009,4
2009,4
2009,0
2009,0
2009,0
2009,0
2009,4
2009,14
2009,0
2009,0
2009,8
2009,6
2009,2
2009,4
2009,0
2009,6
2009,0
2009,6
2009,0
2009,4
2009,32
2009,52
2009,6
2009,8
2009,0
2009,2
2009,0
2009,0
2009,0
2009,0
2009,10
2009,0
2009,1.9355
2009,0
2009,4
2009,6
2009,4.2858
2009,0
2009,6
2009,6
2009,0
2009,0
2009,0
2009,0
2009,6
2009,5.8065
2009,0
2009,4
2009,4
2009,0
2009,2
2009,8
2009,2
2009,2
2009,4
2009,6
2009,2
2009,0
2009,2
2009,0
2009,2
2009,30
2009,0
2009,2
2009,0
2009,4
2009,14
2009,40
2009,4
2009,4
2009,16
2009,0
2009,6
2009,132
2009,66
2009,32
2009,6
2009,26
2009,6
2009,8
2009,0
2009,8
2009,4
2009,6
2009,2
2009,2
2009,0
2009,20
2009,8
2009,0
2009,0
2009,4
2009,4
2009,2
2009,4
2009,0
2009,2
2009,2
2009,0
2009,0
2009,2
2009,0
2009,6
2009,2
2009,0
2009,0
2009,16
2009,24
2009,20
2009,4
2009,6
2009,0
2009,4.1379
2009,4
2009,0
2009,8
2009,2
2009,2
2009,6
2009,16
2009,2
2009,6
2009,2
2009,8
2009,20
2009,6
2009,14
2009,0
2009,2
2009,2
2009,0
2009,16
2009,24
2009,18
2009,6
2009,48
2009,12
2009,16
2009,22
2009,2
2009,0
2009,0
2009,0
2009,52
2009,0
2009,6
2009,2
2009,0
2009,0
2009,0
2009,0
2009,16
2009,0
2009,2
2009,4
2009,16
2009,18
2009,18
2009,0
2009,0
2009,12
2009,0
2009,6
2009,852
2009,0
2009,358
2009,0
2009,8
2009,116
2009,900
2009,0
2009,0
2009,0
2009,0
2009,8
2009,82
2009,14
2009,0
2009,663
2009,533
2009,110
2009,351
2009,60
2009,394
2009,16
2009,152
2009,50
2009,24
2009,26
2009,8
2009,26
2009,8
2009,0
2009,38
2009,106
2009,224
2009,2
2009,34
2009,12
2009,16
2009,30
2009,42
2009,20
2009,33
2009,22
2009,2.069
2009,10
2009,48
2009,102
2009,0
2009,0
2009,0
2009,0
2009,18.6209
2009,354
2009,0
2009,0
2009,0
2009,0
2009,0
2009,220
2009,12
2009,0
2009,0
2009,4
2009,46
2009,0
2009,0
2009,2
2009,0
2009,0
2009,6
2009,0
2009,0
2009,0
2009,0
2009,0
2009,0
2009,0
2009,0
2009,0
2009,78.6215
2009,0
2009,34.839
2009,0
2009,0
2009,8
2009,0
2009,2
2009,4
2009,0
2009,24
2009,7.742
2009,4
2009,0
2009,2
2009,2
2009,0
2009,0
2009,0
2009,7.2
2009,0
2009,0
2009,0
2009,2.4
2009,58
2009,36
2009,0
2009,0
2009,2
2009,0
2009,0
2009,0
2009,0
2009,0
2009,0
2009,0
2009,0
2009,6
2009,2
2009,0
2009,14
2009,2
2009,0
2009,10
2009,2
2009,0
2009,4
2009,2
2009,0
2009,0
2009,0
2009,0
2009,8
2009,0
2009,0
2009,6
2009,2
2009,12
2009,6
2009,8
2009,16
2009,20
2009,2.4
2009,2
2009,0
2009,0
2009,4
2009,0
2009,38
2009,38
2009,18
2009,32
2009,4
2009,4
2009,24
2009,2
2009,28
2009,0
2009,6
2009,6
2009,0
2009,2
2009,0
2009,70
2009,20
2009,20
2009,18
2009,14
2009,32
2009,6
2009,4
2009,0
2009,4
2009,0
2009,4
2009,0
2009,0
2009,0
2009,8
2009,16
2009,32
2009,38
2009,0
2009,0
2009,0
2009,0
2009,0
2009,0
2009,0
2009,0
2009,2
2009,0
2009,0
2009,10
2009,0
2009,2
2009,14
2009,0
2009,2
2009,2
2009,12
2009,10
2009,4
2009,12
2009,28
2009,12
2009,0
2009,2
2009,6
2009,24
2009,0
2009,4
2009,2
2009,2
2009,8
2009,8
2009,4
2009,24
2009,8
2009,18
2009,0
2009,10
2009,4
2009,0
2009,0
2009,8
2009,0
2009,2
2009,2
2009,8
2009,0
2009,2
2009,0
2009,0
2009,0
2009,0
2009,6
2009,6
2009,4
2009,0
2009,0
2009,4
2009,0
2009,6
2009,24
2009,31
2009,42
2009,8
2009,8
2009,4
2009,10
2009,0
2009,0
2009,0
2009,0
2009,0
2009,0
2009,4
2009,0
2009,0
2009,0
2009,2
2009,0
2009,0
2009,2
2009,8
2009,2
2009,0
2009,0
2009,0
2009,8
2009,0
2009,2
2009,2
2009,2
2009,0
2009,0
2009,0
2009,0
2009,0
2009,0
2010,16
2010,26
2010,12
2010,8
2010,38
2010,26
2010,18
2010,6
2010,22
2010,12
2010,28
2010,130
2010,46
2010,52
2010,26
2010,78
2010,16
2010,214
2010,34
2010,48
2010,150
2010,92
2010,46
2010,4
2010,50
2010,30
2010,20
2010,40
2010,88
2010,50
2010,136
2010,34
2010,80
2010,18
2010,20
2010,10
2010,110
2010,98
2010,32
2010,6
2010,48
2010,64
2010,16
2010,20
2010,6
2010,0
2010,148
2010,38
2010,140
2010,0
2010,22
2010,2
2010,0
2010,14
2010,9.6775
2010,6
2010,0
2010,8
2010,1.9355
2010,8
2010,4
2010,0
2010,0
2010,4
2010,1.9355
2010,0
2010,10
2010,0
2010,8
2010,6
2010,0
2010,6
2010,34
2010,14
2010,8
2010,12
2010,8
2010,50
2010,42
2010,36
2010,80
2010,2
2010,0
2010,0
2010,0
2010,0
2010,0
2010,12
2010,20
2010,0
2010,2
2010,32
2010,8
2010,14
2010,2
2010,2
2010,20
2010,8
2010,6
2010,20
2010,10
2010,14
2010,9
2010,0
2010,76
2010,4
2010,2
2010,2
2010,136
2010,8
2010,38
2010,6
2010,42
2010,8
2010,16
2010,0
2010,2
2010,16
2010,0
2010,4
2010,4
2010,60
2010,16
2010,0
2010,38
2010,4
2010,24
2010,16
2010,34
2010,14
2010,0
2010,0
2010,6
2010,2
2010,10
2010,6
2010,10
2010,6
2010,10
2010,12
2010,10
2010,0
2010,10
2010,4
2010,6
2010,30
2010,10
2010,2
2010,2
2010,10
2010,2
2010,0
2010,2
2010,10
2010,0
2010,18
2010,2
2010,30
2010,0
2010,4
2010,0
2010,0
2010,0
2010,0
2010,4
2010,4
2010,14
2010,2
2010,6
2010,14
2010,4
2010,4
2010,8
2010,34
2010,8
2010,8
2010,6
2010,6
2010,2
2010,0
2010,2
2010,26
2010,14
2010,20
2010,0
2010,0
2010,4
2010,22
2010,52
2010,2
2010,4
2010,10
2010,2
2010,0
2010,12
2010,122
2010,8
2010,2
2010,4
2010,0
2010,0
2010,4
2010,0
2010,2
2010,2
2010,4
2010,0
2010,0
2010,0
2010,0
2010,8
2010,10
2010,2
2010,2
2010,4
2010,2
2010,5
2010,86
2010,38
2010,0
2010,0
2010,8
2010,2
2010,2
2010,4
2010,10
2010,0
2010,0
2010,4
2010,2
2010,4
2010,10
2010,10
2010,10
2010,2
2010,6
2010,0
2010,4
2010,6
2010,2
2010,4
2010,6
2010,6
2010,2
2010,4
2010,10
2010,16
2010,16
2010,12
2010,32
2010,14
2010,0
2010,3
2010,6
2010,2
2010,26
2010,4
2010,0
2010,4
2010,36
2010,8
2010,2
2010,48
2010,0
2010,30
2010,0
2010,20
2010,0
2010,2
2010,8
2010,2
2010,2
2010,0
2010,2
2010,0
2010,2
2010,6.207
2010,16
2010,2
2010,10
2010,8
2010,14
2010,2
2010,23.226
2010,0
2010,10
2010,0
2010,11.25
2010,0
2010,6.207
2010,4
2010,2
2010,0
2010,2.1429
2010,10
2010,4
2010,0
2010,2.069
2010,16
2010,8
2010,16
2010,2.069
2010,26
2010,122
2010,0
2010,0
2010,0
2010,12
2010,2
2010,0
2010,0
2010,2.069
2010,4.138
2010,0
2010,18
2010,4
2010,0
2010,22.5
2010,18.75
2010,8.8235
2010,0
2010,36
2010,5.8065
2010,20
2010,2
2010,5.4546
2010,4
2010,0
2010,12.414
2010,0
2010,0
2010,0
2010,10
2010,0
2010,0
2010,0
2010,2
2010,8
2010,8
2010,8
2010,0
2010,0
2010,0
2010,4
2010,0
2010,0
2010,0
2010,2
2010,0
2010,2
2010,6
2010,2
2010,2
2010,2
2010,0
2010,88
2010,4
2010,0
2010,24
2010,16
2010,24
2010,8
2010,0
2010,6
2010,94
2010,20
2010,14
2010,10
2010,2
2010,4
2010,6
2010,8
2010,16
2010,6
2010,0
2010,8
2010,10
2010,0
2010,0
2010,4
2010,8
2010,2
2010,0
2010,12
2010,10
2010,2
2010,42
2010,32
2010,10
2010,28
2010,0
2010,0
2010,0
2010,6
2010,14
2010,22
2010,4
2010,0
2010,30
2010,16
2010,2
2010,40
2010,12
2010,4
2010,4
2010,0
2010,0
2010,2
2010,0
2010,0
2010,2
2010,0
2010,4
2010,10
2010,0
2010,4
2010,4
2010,10
2010,10
2010,6
2010,18
2010,351
2010,102
2010,236
2010,74
2010,0
2010,0
2010,0
2010,0
2010,14
2010,220
2010,0
2010,0
2010,65
2010,110
2010,574
2010,56
2010,4
2010,6
2010,6
2010,12
2010,4
2010,24
2010,56
2010,32
2010,32
2010,2
2010,2
2010,10
2010,4
2010,10
2010,4
2010,2
2010,2
2010,2
2010,0
2010,0
2010,10
2010,0
2010,0
2010,0
2010,0
2010,0
2010,0
2010,5.8065
2010,24
2010,38
2010,0
2010,0
2010,0
2010,0
2010,2
2010,0
2010,0
2010,0
2010,0
2010,5.8065
2010,0
2010,1.9355
2010,2
2010,4
2010,0
2010,0
2010,36
2010,0
2010,36
2010,4
2010,4.1379
2010,4
2010,8
2010,0
2010,0
2010,0
2010,0
2010,0
2010,0
2010,0
2010,0
2010,4
2010,10
2010,14
2010,2
2010,0
2010,0
2010,0
2010,4
2010,0
2010,0
2010,0
2010,0
2010,0
2010,0
2010,2
2010,6
2010,0
2010,10
2010,0
2010,0
2010,4
2010,0
2010,6.4287
2010,2
2010,6
2010,0
2010,6
2010,0
2010,0
2010,0
2010,4
2010,4
2010,12
2010,4
2010,32
2010,0
2010,10
2010,32
2010,26
2010,36
2010,36.7743
2010,36
2010,20
2010,26
2010,0
2010,6
2010,16
2010,29.0325
2010,50
2010,8
2010,15.4839
2010,10
2010,2
2010,0
2010,4
2010,0
2010,0
2010,100.6455
2010,46
2010,6
2010,28
2010,17.647
2010,24
2010,28
2010,2
2010,0
2010,26.4
2010,46
2010,54
2010,0
2010,2
2010,4
2010,64
2010,10
2010,16
2010,60
2010,45
2010,6
2010,30
2010,33
2010,85
2010,46
2010,6
2010,6
2010,46
2010,0
2010,8
2010,18
2010,2
2010,18
2010,18
2010,18
2010,54
2010,12
2010,12
2010,10
2010,14
2010,72
2010,50
2010,42
2010,14
2010,18
2010,14
2010,30
2010,12
2010,0
2010,18
2010,6
2010,10
2010,12
2010,42
2010,2
2010,0
2010,0
2010,2
2010,2
2010,0
2010,0
2010,0
2010,26
2010,12
2010,18
2010,30
2010,8
2010,32
2010,0
2010,0
2010,0
2010,0
2010,0
2010,2
2010,4
2010,2
2010,2
2010,0
2010,6
2010,0
2010,0
2010,2
2010,16
2010,6
2010,10
2010,26
2010,8
2010,10
2010,10
2010,0
2010,2
2010,0
2010,6
2010,2
2010,2
2010,2
2010,0
2010,6
2010,0
2010,8
2010,0
2010,2
2010,6
2010,4
2010,20
2010,6
2010,22
2010,6
2010,40
2010,8
2010,14
2010,16
2010,34
2010,40
2010,38
2010,38
2010,6
2010,16
2010,18
2010,16
2010,24
2010,2
2010,52
2010,14
2010,8
2010,172
2010,6
2010,8
2010,29
2010,54
2010,50
2010,0
2010,8
2010,196
2010,0
2010,10
2010,8
2010,10
2010,14
2010,12
2010,4
2010,0
2010,0
2010,2
2010,0
2010,2
2010,6
2010,12
2010,8
2010,10
2010,2
2010,0
2010,2
2010,6
2010,0
2010,2
2010,2
2010,4
2010,0
2010,0
2010,0
2010,0
2010,0
2010,0
2010,0
2010,0
2010,0
2010,0
2010,0
2010,0
2011,0
2011,4
2011,6
2011,70
2011,2
2011,24
2011,3.871
2011,0
2011,0
2011,5.8065
2011,32.9035
2011,2
2011,7.742
2011,6
2011,6
2011,4
2011,2
2011,2
2011,4
2011,0
2011,5.8065
2011,1.9355
2011,10
2011,24
2011,56.1295
2011,2
2011,4
2011,6
2011,10
2011,0
2011,4
2011,1.9355
2011,0
2011,0
2011,1.9355
2011,6
2011,2
2011,4
2011,3.871
2011,1.9355
2011,2
2011,2
2011,8
2011,12
2011,2
2011,2
2011,8
2011,0
2011,2
2011,32
2011,32
2011,14
2011,0
2011,24
2011,16
2011,0
2011,8
2011,4
2011,34
2011,16
2011,34
2011,8
2011,24
2011,10
2011,0
2011,6
2011,2
2011,0
2011,0
2011,4
2011,0
2011,2
2011,2
2011,12
2011,4
2011,6
2011,2
2011,0
2011,0
2011,16
2011,0
2011,12
2011,4
2011,0
2011,10
2011,16
2011,20
2011,84
2011,72
2011,14
2011,28
2011,24
2011,10
2011,8
2011,8
2011,12
2011,30
2011,65
2011,18
2011,2
2011,2
2011,0
2011,0
2011,3
2011,24
2011,20
2011,186
2011,54
2011,81
2011,20
2011,66
2011,212
2011,196
2011,14
2011,2
2011,84
2011,10
2011,34
2011,360
2011,78
2011,138
2011,45
2011,0
2011,12
2011,14
2011,4
2011,4
2011,8
2011,6
2011,2
2011,10
2011,2
2011,4
2011,4
2011,18
2011,4
2011,8
2011,6
2011,10
2011,24
2011,8
2011,6
2011,2
2011,2
2011,0
2011,10
2011,0
2011,2
2011,2
2011,6
2011,8
2011,6
2011,8
2011,20
2011,12
2011,36
2011,24
2011,10
2011,2
2011,6
2011,10
2011,8
2011,54
2011,178
2011,106
2011,24
2011,188
2011,2
2011,4
2011,14
2011,56
2011,18
2011,0
2011,6
2011,22
2011,2
2011,2
2011,0
2011,0
2011,0
2011,10
2011,4
2011,0
2011,10
2011,6
2011,8
2011,22
2011,2
2011,0
2011,10
2011,0
2011,2
2011,6
2011,4
2011,0
2011,4
2011,6
2011,0
2011,4
2011,0
2011,0
2011,0
2011,0
2011,6
2011,0
2011,0
2011,0
2011,4
2011,4
2011,0
2011,0
2011,2
2011,8
2011,263
2011,0
2011,2
2011,14
2011,0
2011,4
2011,0
2011,0
2011,4
2011,0
2011,16
2011,3
2011,6
2011,10
2011,4
2011,0
2011,0
2011,0
2011,2
2011,4
2011,6
2011,2
2011,10
2011,28
2011,0
2011,15
2011,12
2011,2
2011,0
2011,6
2011,5
2011,2
2011,6
2011,2
2011,2
2011,0
2011,2
2011,0
2011,0
2011,2
2011,0
2011,0
2011,0
2011,0
2011,0
2011,0
2011,0
2011,2
2011,2
2011,14
2011,5.625
2011,0
2011,0
2011,6
2011,0
2011,25.1614
2011,4.138
2011,5
2011,0
2011,4
2011,2
2011,28
2011,0
2011,4
2011,8
2011,0
2011,4
2011,8
2011,4
2011,0
2011,6
2011,2
2011,4
2011,0
2011,0
2011,0
2011,8
2011,10
2011,0
2011,8
2011,4
2011,0
2011,0
2011,0
2011,2
2011,2
2011,0
2011,2
2011,4
2011,4
2011,0
2011,12
2011,14
2011,50
2011,11.111
2011,0
2011,0
2011,0
2011,0
2011,0
2011,0
2011,0
2011,0
2011,0
2011,2
2011,0
2011,8
2011,0
2011,2
2011,0
2011,0
2011,0
2011,0
2011,0
2011,2
2011,2
2011,2.069
2011,1.9355
2011,40
2011,48
2011,2
2011,2.069
2011,0
2011,8.8888
2011,26
2011,3.871
2011,16
2011,2
2011,17.7776
2011,2
2011,14
2011,24
2011,22
2011,16
2011,0
2011,8
2011,22
2011,2.5
2011,16
2011,0
2011,4
2011,14
2011,8
2011,8
2011,2
2011,2
2011,4
2011,0
2011,8
2011,19.2
2011,106
2011,60.0007
2011,15.6522
2011,16.3637
2011,68
2011,17.1426
2011,18
2011,19.9997
2011,32
2011,4
2011,4
2011,14
2011,4
2011,9
2011,10
2011,12
2011,14.4829
2011,10
2011,2
2011,26
2011,0
2011,0
2011,0
2011,0
2011,0
2011,8
2011,448
2011,619.5485
2011,88
2011,8
2011,148
2011,55.6556
2011,264
2011,12
2011,38
2011,54
2011,36
2011,10
2011,322
2011,1912
2011,92.9355
2011,82
2011,108
2011,202
2011,72
2011,1863
2011,4
2011,755
2011,70
2011,544
2011,24
2011,14
2011,4
2011,2
2011,6
2011,98
2011,0
2011,6
2011,66
2011,426.484
2011,83.226
2011,32
2011,22
2011,416
2011,235
2011,3987
2011,2090
2011,1981
2011,8
2011,1718
2011,385
2011,2
2011,2
2011,5.8065
2011,288
2011,0
2011,0
2011,2
2011,0
2011,0
2011,0
2011,0
2011,0
2011,32
2011,38
2011,0
2011,0
2011,0
2011,0
2011,0
2011,0
2011,0
2011,0
2011,0
2011,0
2011,0
2011,0
2011,0
2011,28.9656
2011,22
2011,0
2011,2
2011,0
2011,0
2011,2
2011,2
2011,0
2011,0
2011,0
2011,8
2011,2
2011,4
2011,26
2011,2
2011,0
2011,2
2011,14
2011,58
2011,112
2011,42
2011,48
2011,8
2011,12
2011,2
2011,6
2011,18
2011,2
2011,2
2011,4
2011,2
2011,4
2011,2
2011,4
2011,38
2011,100
2011,36
2011,45
2011,44
2011,28
2011,22
2011,4
2011,32
2011,10
2011,22
2011,24
2011,2
2011,22
2011,2
2011,8
2011,6
2011,281
2011,162
2011,0
2011,0
2011,8
2011,21
2011,2
2011,0
2011,54
2011,18
2011,26
2011,36
2011,30
2011,43
2011,22
2011,46
2011,65
2011,14
2011,16
2011,0
2011,4
2011,10
2011,8
2011,6
2011,38
2011,2
2011,30
2011,20
2011,40
2011,45
2011,0
2011,4
2011,6
2011,6
2011,58
2011,36
2011,12
2011,24
2011,4
2011,18
2011,12
2011,0
2011,6
2011,22
2011,0
2011,8
2011,0
2011,12
2011,0
2011,18
2011,10
2011,2
2011,24
2011,22
2011,4
2011,2
2011,14
2011,24
2011,30
2011,28
2011,4
2011,10
2011,6
2011,18
2011,8
2011,0
2011,12
2011,14
2011,2
2011,8
2011,18
2011,48
2011,46
2011,40
2011,22
2011,24
2011,1094
2011,13
2011,2
2011,0
2011,10
2011,30
2011,52
2011,36
2011,0
2011,2
2011,2
2011,0
2011,4
2011,0
2011,0
2011,0
2011,0
2011,0
2011,6
2011,6
2011,22
2011,0
2011,0
2011,0
2011,0
2011,2
2011,0
2011,2
2011,0
2011,4
2011,82
2011,8
2011,4
2011,0
2011,0
2011,0
2011,0
2011,0
2011,0
2011,2
2011,0
2011,12
2011,632
2011,20
2011,2
2011,34
2011,4
2011,2
2011,0
2011,0
2011,0
2011,3
2011,0
2011,2
2011,0
2011,0
2011,0
2011,2
2011,0
2011,0
2011,0
2011,0
2011,0
2011,0
2011,0
2011,14
2011,0
2011,0
2011,0
2011,0
2011,6
2011,6
2011,0
2011,0
2011,0
2011,0
2011,0
2011,0
2011,0
2011,0
